"sales","price","discount_percent","promotion_flag","competitor_price","tv_ad_spend","digital_ad_spend","social_media_spend","search_ads_spend","influencer_spend","email_marketing","seasonality_index","competition_index","economic_sentiment","website_visits","app_downloads"
33895.84,92.93,5.92,0,88.08,536.32,321.76,293.96,163.64,140.28,295.66,0.9,0.63,101.8,15034.36,1942.56
40714.53,96.89,8.48,0,96.87,609.89,463.18,465.05,344.79,135.9,228.89,1,0.91,108.93,15638.7,4154.01
44211.14,97.51,16.26,1,105.1,732.7,510.36,464.25,353.22,120.44,66.34,1.1,0.73,105.13,26452.77,1565.95
43290.23,103.69,13.78,0,94.59,459.85,508.78,670.84,482.92,198.51,113.24,1.3,1.28,110.25,29582.12,1864.88
29334.3,108.55,7.59,0,121.85,267.55,469.09,194.01,364.17,137,110.25,0.75,1.1,104.18,30640.04,4169.99
27366.84,98.24,7.75,0,91.92,418.62,255.29,172.97,317.15,76.39,100.52,0.9,0.83,95.64,30847.5,1746.65
37145.23,94.14,8.24,0,98.1,506.51,461.38,338.55,230.1,130.51,229.34,1,0.77,96.62,35105.43,3346.98
34609.2,112.31,11.21,0,116.19,455.18,518.99,200.94,184.67,264.42,42.16,1.1,0.88,116.36,7320.75,1081.12
27944.35,96.89,8.04,0,94.24,348.3,293.71,293.88,183.47,67.41,133.71,1.3,0.78,97.72,29917.35,5432.82
41546.3,114.8,9.34,0,119.14,685.95,407.45,518.43,363.97,368.51,246.26,0.75,0.81,103.88,17140.56,2155.26
34856.2,94.3,9.53,0,94.71,338.58,521.75,525.26,255.69,218.07,119.76,0.9,0.98,84.11,14331.84,2002.97
32173.34,102.26,7.17,0,112.04,491.83,312,386.91,211.65,65.37,87.02,1,1.32,98.16,45582.08,5663.39
34158.17,78.91,10.05,0,72.28,415.34,381.35,170.24,635.13,192.73,335.17,1.1,0.82,81.66,10060.44,2647.95
37693.85,93.73,6.29,0,106.06,409.43,583.58,492.09,94.88,117.9,78.11,1.3,0.66,101.23,8249.62,2074.4
28247.39,94.75,11.98,0,94.71,357.24,392.31,190.19,198.93,137.7,77.66,0.75,0.83,85.22,31876.91,1207.9
27446.31,86.74,4.09,0,83.37,222.22,350.54,348.24,221.52,76.78,68.93,0.9,0.85,105.55,28282.81,4289.49
33173.52,83.9,3.38,0,78.6,664.96,261.17,241.25,264.54,188.98,51,1,0.76,93.7,16396.81,934.8
29704.58,106.45,1.89,0,118.37,593.15,260.52,335.02,188.48,152.46,35.29,1.1,1.2,104.55,22753.46,3164.91
34573.28,106.01,3.34,0,95.61,355.33,733.83,340.04,247.58,141.07,86.63,1.3,1.01,85.01,15957.34,2149.93
24108.59,81.29,14.1,0,83.84,186.72,336.81,200.88,237.33,26.89,238.11,0.75,0.67,102.61,15020.96,2608.17
21371.47,99.96,1.91,0,97.21,334.98,177.46,176.76,201.96,109.05,73.93,0.9,0.72,85.98,17553.85,1730.59
64041,83.13,28.75,1,79.73,970.78,932.25,515.23,630.27,418.21,221.66,1,0.78,104.19,14973.03,455
28396.51,83.74,5.06,0,84.33,228.08,311.53,464.89,164.02,121.17,181.76,1.1,0.87,103.82,26496.66,1551.92
56147.51,101.18,0.37,0,103.69,1035.88,778.64,367.36,342.58,535.88,262.01,1.3,0.75,104,34729.33,1840.32
39603.47,87.49,3.24,0,86.65,521.49,569.07,400.15,201.55,141.66,245.4,0.75,0.64,97.09,22182.39,2322.75
34424.18,107.03,3.09,0,102.83,458.19,512.72,307.86,305.76,114.66,78.22,0.9,0.88,118.62,13046.16,4644.23
59283.03,95.44,6.7,0,103.2,761.05,1037.7,585.12,381.46,275.95,217.55,1,0.72,108.94,10110.35,1217.2
46273.62,101.31,8.75,0,108.95,602.51,844.51,325.95,625.78,140.61,504.79,1.1,0.97,104.38,18429.04,3775.8
66732.03,89.21,3.5,0,103.83,873.75,897.82,1062.4,686.63,578.69,343.92,1.3,0.81,100.26,15012.97,2891.06
52491,82.74,1.91,0,77.98,694.49,877.04,422.62,637.12,178.76,481.82,0.75,0.84,99.31,13138.08,3082.76
75839.79,106.02,24.75,1,99.76,1402.24,730.94,596.73,1082.5,401.67,299.13,0.9,0.89,108.68,22741.2,6136.28
39763.4,97.75,6.92,0,93.41,706.36,499.63,322.83,404.37,109.02,105.58,1,0.68,86.32,15564.28,1101.92
24526.18,92.31,7.12,0,85.9,237.45,254.95,156.78,231.84,83.6,104.98,1.1,0.94,98.87,14003.43,3071.32
51092.32,95.79,8.29,0,114.52,644.36,739.78,663.82,407.09,216.66,224.32,1.3,0.9,104.54,31684.16,1298
35870.79,111.38,7.09,0,92.95,694.69,272.31,225.11,146.63,431.09,159.97,0.75,0.75,97.88,18932.54,697.68
53216.95,87.37,8.88,0,79.6,872.48,637.5,602.33,361.27,185.39,453.36,0.9,0.87,97.52,20546.71,1263.44
59384.25,86.83,1.49,0,83.35,713.18,1200.95,426.72,623.02,227.76,138.08,1,0.95,85.52,24782.88,257.45
58001.4,88.19,11.47,0,88.25,1053.83,873.41,239.32,393.32,349.48,409.51,1.1,0.82,110.41,17125.13,5546.68
24360.08,78.55,1.32,0,79.17,231.48,255.84,191.01,79.87,232.97,84.03,1.3,0.66,64.54,7473.68,11758.16
62695.61,104.82,4.13,0,115.96,724.85,1549.37,523.15,435.58,226.59,449.38,0.75,1.28,99.06,14443.75,3498.15
44410.29,97.22,7.72,0,109.86,680.57,491.59,437.82,386.77,212.98,250.18,0.9,0.75,113.27,46325.26,1650.08
35637.03,97.39,9.62,0,91.4,459.81,481.16,315.76,264.54,233.89,93.03,1,1.14,95.64,54419.41,3316.32
21545.42,94.51,7.73,0,98.15,247.39,239.23,157.22,246.33,94.31,89.02,1.1,0.75,92.97,9869.51,1874.31
42726.06,89.36,5.29,0,79.63,362.92,495.28,667.02,658.95,209.52,192.12,1.3,0.97,99.26,29642.24,1260.12
25464,86.06,3.22,0,94.27,390.07,308.44,181.52,78.59,52.39,215.15,0.75,1.23,100.98,17027.69,3755.98
17141.5,105.22,1.15,0,100.08,121.07,132.1,217.86,88.46,77.9,43.65,0.9,0.8,81.93,23534.11,3566.04
35650.8,80.06,15.96,1,84.62,425.44,346.44,349.93,327.82,97.2,187.3,1,1.09,99.17,13941.75,6393.44
32517.7,100.15,1.74,0,94.34,346.17,489.18,242.92,333.55,131.5,216.76,1.1,0.72,133.38,17761.41,3911.01
26248.87,86.38,2.99,0,88.23,312.88,339.55,216.51,163,148.1,133.01,1.3,0.64,108.24,26790.59,3779.1
19187.53,98.27,1.07,0,100.18,226.45,218.27,202.59,84.23,75.21,98.96,0.75,0.8,94.73,15335.61,8566.16
47725.96,86.92,5.61,0,81.37,840.42,444.21,472.45,381.33,228.83,207.26,0.9,0.7,111.28,10576.82,2337.7
23366.35,89.22,0.42,0,93.81,338.13,226.94,183.55,212.95,94.18,203.65,1,0.75,105.33,20310.53,3099.81
35611.45,117.47,5.66,0,155.72,443.54,712.5,225.86,159.19,222.37,204.73,1.1,0.85,99.75,16102.15,1623.14
21917.49,102.93,0.9,0,105.16,265.63,176.06,179.56,91.06,83.76,100.01,1.3,0.89,92.05,13084.67,1060.18
47268.96,73.44,3.32,0,72.46,598.2,862.5,470.21,465.23,206.2,106.86,0.75,1.3,88.65,17580.03,1166.98
28768.76,96.45,13.11,0,94.41,410.2,179.6,332.48,143.45,96.28,83.34,0.9,0.65,105.8,22447.17,1874.96
71017.68,89.99,6.76,0,89.18,985.72,1257.44,737.68,555.64,401.17,137.36,1,0.82,105.18,60917.34,5914.37
37014.07,82.89,21.84,1,85.69,425.01,333.26,320.86,400.45,218.6,221.41,1.1,0.84,102.08,5681.92,4270.47
38754.4,97.42,5.46,0,92.68,649.4,446.02,456.4,305.22,141.14,154.84,1.3,1.32,95.17,24457.09,2921.32
42496.14,96.49,6.35,0,111.16,505.9,635.07,436.46,339.27,422.26,358.95,0.75,0.88,96.14,9490.67,2191.18
35924.52,91.33,1.04,0,97.75,542.51,467.79,210.41,316.18,150.75,105.77,0.9,1.3,95.35,17124.58,3582.63
42800.66,120.37,5.48,0,132.19,564.58,455.24,636.81,464.72,418.07,217.55,1,0.74,112.29,43442.43,4605.24
65301.84,72.53,22.79,1,82.64,1472.07,433.35,533.57,324.32,403.42,239.87,1.1,0.75,99.33,10526.53,2373.09
46215.14,105.05,10.13,0,98.21,716.58,507.69,583.31,218.79,148.62,224.27,1.3,0.86,102.66,8002.01,6190.52
27280.86,91.76,5.49,0,86.84,455.31,329.97,178.78,200.42,92.82,163.21,0.75,0.68,108.41,11435.67,3047.96
23255.39,102.79,9.3,0,107.63,240.3,171.62,347.09,407.03,107.65,91.68,0.9,0.91,90.02,20227.4,1120.06
36345.65,89.96,9.1,0,88.31,454.66,262.15,327.97,589.47,130,151.46,1,0.91,115.76,69357.36,1601.16
38416.79,88.47,5.13,0,94,508.04,540.8,273.14,431.36,224.39,107.58,1.1,0.67,96.01,23260.47,5376.97
19733.5,77.37,8.09,0,78.48,218.69,226.95,131.97,251.09,81.57,137.29,1.3,0.96,104.82,5465.94,2638.61
25518.19,92.64,2.48,0,99.99,351.33,304.38,197,88.83,129.47,167.09,0.75,1.15,95.32,10394.01,1086.6
59823.12,127.91,4.31,0,114.73,824.68,830.81,1056.3,310.54,584.98,433.21,0.9,1.07,113.67,24922.31,6832.92
21388.32,106.98,15.92,1,115.43,260.5,155.32,180.8,141.6,115.99,96.45,1,0.91,90.65,12680.78,8694.85
84865.8,116.16,11.76,0,102.22,1363.48,1385.35,848.63,638.67,431.33,549.35,1.1,0.93,106.96,11987.94,14345.23
37028.84,106.02,3.35,0,107.99,518.11,562.35,265.04,315.36,317.35,153.57,1.3,0.79,92.25,6660.27,1659.99
84736.4,108.98,7.8,0,115.43,970.65,1927.2,819.43,789.16,697.08,304.67,0.75,0.88,106.45,10592.4,1049.94
44507.1,105.87,7.34,0,101.34,428.06,763.45,484.99,374.93,106.45,302.79,0.9,1.12,101.84,19175.81,4720.51
38216.17,100.58,8.34,0,115.67,514.28,731.62,395.73,126.94,106.39,125.05,1,0.94,96.5,19533.1,1929.69
56694.82,88.59,3.83,0,91.95,977.79,744.17,482.65,491.92,162.42,428.9,1.1,0.89,105.54,19357.27,3297.61
31857.71,89.11,5.57,0,79.91,347.72,382.28,222.36,196.85,123.4,379.82,1.3,0.73,118.03,11806.33,2438.7
33811.4,78.4,13.35,0,90.61,393.56,443.3,332.71,245.91,239.29,114.21,0.75,0.92,97.01,17654.53,4075.77
34726.75,94.93,6.72,0,99.27,485.1,389.89,362.26,414.16,192.06,124.82,0.9,0.65,92.3,38025.12,2919.33
33101.31,105.83,3.04,0,105.58,557.64,241.57,368.12,176.97,182.88,198.93,1,0.7,90.14,13840.73,7701.61
51045,107.52,9.67,0,116.22,670.87,694.75,530.94,538.37,246.28,143.23,1.1,0.79,89.31,14612.11,1435.92
42462.33,96.09,6.27,0,88.68,525.96,617.85,675.46,237.08,167.18,170.12,1.3,0.7,102.19,10011.81,1474.26
44657.14,88.96,6.38,0,90.75,886.44,515.81,493.84,237.36,196.93,167.82,0.75,1.33,92.41,10283.16,2878.66
19115.11,141,13.01,0,147.11,234.78,235.31,159.55,173.43,118.34,113.48,0.9,0.73,84.76,20459.76,2783.4
24108.88,103.78,13.92,0,83.8,253.25,246.88,199.35,196.72,227.33,102.61,1,0.97,108.68,9824.26,1347.89
18432.69,112.66,3.45,0,111.2,191.48,153.63,78.06,367.26,64.17,64.1,1.1,0.92,98.25,14181.25,1090
25209.24,91.23,12.14,0,88.05,456.77,220,185.7,99.4,218.35,40.51,1.3,1.02,98.23,35028.1,2888.97
56806.08,94.57,6.94,0,99.24,863.72,424.07,871.82,599.89,511.92,218.94,0.75,1.11,103.58,34402.51,1284.66
74262.67,100.25,2.95,0,111.78,971.36,1363.14,575.92,924.64,459.76,419.4,0.9,1.29,104.42,21085.61,2076.86
38038.07,116.17,2.85,0,119.9,584.75,480.1,354.03,224.14,153.18,132.64,1,0.87,100.3,19489.41,1241.8
48494.92,91.51,1.85,0,87.54,710.8,523.19,769.4,462.9,163.18,256.92,1.1,1.1,107.32,9635.77,2472.23
34391.35,105.25,2.13,0,106.69,404.77,412.98,460.53,405.59,231.64,137.58,1.3,0.79,117.37,33393.26,410.42
38736.58,73.88,6.2,0,69.51,415.3,386.26,679.99,242.78,134.37,42.7,0.75,1.08,108.4,8257.53,758.78
68991.23,89.39,7.1,0,84.11,1456.51,601.61,675.7,508.82,261.04,164.98,0.9,0.73,100.02,32663.79,1527.62
36588.37,81.36,4.22,0,67.92,393.59,401.68,278.74,576,453.98,111.17,1,0.79,88.27,10442.58,1122.84
53574.58,108.58,7.31,0,108.46,826.8,844.39,423.96,518.87,138.51,252.04,1.1,1.34,96.63,8793.06,1800.34
46746.54,93.14,12.77,0,99.58,690.58,475.11,675.79,347.03,256.82,337.06,1.3,1.08,99.52,26983.99,1213.6
26854.95,90.65,1.61,0,94.5,267.01,346.84,247.15,132.54,547.14,41.77,0.75,0.67,98.36,13232.44,502.25
47426.82,111.96,20.66,1,105.01,640.91,647.91,592.4,307.38,561.82,234.74,0.9,0.78,94.98,12081.17,1968.34
37486.57,108.62,13.42,0,106.71,626.63,511.15,311.38,216.1,69.57,100.75,1,0.85,104.6,20866.29,3493.91
32541.24,85.29,28.13,1,95.24,415.43,362.51,230.64,186.11,109.96,96.62,1.1,0.76,113.62,14488.62,3166.42
37878.02,100.01,10.06,0,108.22,381.05,472.83,432.3,329.09,71.34,213.59,1.3,0.79,84.26,10468.25,1076.73
32632.91,81.98,2.8,0,87.31,477.92,220.29,187.36,440.98,222.87,158.63,0.75,0.75,111.52,8598.01,620.9
41556.2,89.73,6.92,0,89.2,682.98,481.72,428.6,231.3,227.95,143.69,0.9,0.8,95.32,12883.54,2369.84
37044.82,115.34,7.47,0,117.15,451.85,720.83,178.67,222.8,110.45,83.2,1,0.82,107.15,26238.91,3634.19
40760.41,113.06,7.94,0,105.48,639.71,531.26,551.05,150.01,311.98,247.93,1.1,0.78,90.13,28588.91,2181.97
27972.76,108.52,5.06,0,111.04,300.66,444.08,183.54,182.1,49.32,62.04,1.3,0.64,98.88,25802.17,4089.24
33337.02,88.71,13.88,0,93.46,397.38,382.12,280.37,449.09,182.05,128.95,0.75,0.96,110.86,18871.77,1017.64
39365.04,75.8,8.74,0,77.66,700.92,319.81,443.48,290.05,190.55,143.44,0.9,0.8,75.45,21436.03,3097.68
27215.53,82.5,8.59,0,85.61,306.78,299.12,184.37,297.67,200.28,209.98,1,1.04,98.4,6603.45,1390.66
31093.24,106.5,11.33,0,89.62,470.53,396.62,182.58,193.39,207.32,92.51,1.1,0.7,104.62,7696.19,5750.59
31610.71,91.74,9.03,0,95.75,469.84,304.11,364.64,170.49,247.63,110.5,1.3,0.82,86.33,17061.65,6284.38
40454.91,73.29,1.94,0,72.82,487.17,645.06,301.22,317.12,133.84,282.99,0.75,1.11,98.27,17636.26,1202.58
43113.38,92.97,2.52,0,85.72,575.7,576.57,524.99,203.12,242.56,91.43,0.9,0.87,100.6,11134.58,2659.63
46421.13,112.52,3.88,0,112.03,674.61,673.42,655.2,322.63,347.65,522.42,1,0.67,92.8,39949.79,3237.4
36095.89,102.63,4.72,0,106.28,395.05,607.17,380.92,316.19,357.72,86.42,1.1,1.23,93.47,17059.86,3830.84
35052.09,86.08,9.23,0,81.34,400.94,440.79,192.93,310.59,146.6,203.52,1.3,0.87,96.34,18591.98,2575.47
82126.91,78.91,11.06,0,80.63,1325.33,861.62,1328.98,645.51,332.43,263.24,0.75,0.88,100.48,20253.86,1151.84
30941.39,86.03,2.69,0,79.85,552.21,232.38,149.67,363.52,101.91,133.18,0.9,0.7,103.71,10979.91,2348.55
34160.31,95.39,2.47,0,89.24,499.38,244.71,372.83,227.36,702.8,144.43,1,0.72,99.56,18952.93,5034.84
44227.51,105.68,9.14,0,124.63,753.01,460.69,280.26,396.08,379.2,349.44,1.1,0.71,108.74,25779.09,1151.49
41608.71,75.27,3.95,0,81.68,825.94,375.83,215.23,202.06,404,169.42,1.3,1.03,98.82,25455.73,3851.29
53135.96,107.41,8.17,0,96.56,1180.82,572.06,469.99,219.41,172.92,229.09,0.75,0.88,108.97,28596.67,2635.92
38309.37,95.06,12.26,0,95.14,586.1,403.82,429.97,416.85,181.48,332.66,0.9,0.78,111.62,57324.97,2890.86
57682.65,101.72,9.4,0,104.85,863.68,723.57,719.58,523.68,376.12,513.29,1,1.09,113.73,10003.76,1447.48
54354.46,77.9,6.17,0,77.53,881.21,559.5,350.53,613.45,551.65,433.29,1.1,0.97,100.7,10463.3,3361.62
52746.43,87.7,2.56,0,97.64,579.27,958.6,544.16,199.74,404.65,200.33,1.3,1.06,100.62,10895.6,6583.57
44292.81,90.03,12.44,0,110.01,610.69,406.21,509.38,484.2,437.13,91.76,0.75,0.71,102.5,17114.66,5552.99
31074.82,107.68,8,0,104.86,326.93,413.56,320.99,208.79,249.76,147.76,0.9,0.62,108.2,8872.15,674.95
43952.08,107.47,2.5,0,117.29,576.95,445.24,393.64,503.49,229.69,348.49,1,0.64,117.93,20413.63,3432.05
29792.41,100.09,24.72,1,111.65,257.03,255.12,287.71,164.33,197.01,128.56,1.1,0.92,97.35,18540.98,5391.36
51752.7,115.17,2.88,0,121.35,1079.62,440.78,473.72,392.96,212.05,186.12,1.3,1.02,117.07,7798.56,4571.33
41805.76,89.3,14.97,0,94.58,495.66,455.7,374.55,242.07,1001.66,261.03,0.75,1.06,102.4,48885.68,1847.83
51297.73,107.27,4.57,0,120.7,1038.49,500.4,418.01,418.02,457.43,162,0.9,0.84,90.91,11908.03,2377.87
34527.68,94.59,23.33,1,97.42,279.06,410.17,403.28,454.98,79.18,55.09,1,0.71,86.57,14526.32,2213.53
43019.47,87.69,3.18,0,76.35,504.05,408.46,550.45,604.47,271.71,200.44,1.1,0.78,110.51,50451.61,6998.17
32721.13,106.13,18.19,1,112.2,317.63,334.28,335.47,133.3,118.29,129.99,1.3,0.96,113.35,13927.41,900.69
33127.35,112.12,13.87,0,103.17,550.45,408.68,192.1,281.98,267.31,116.57,0.75,0.9,109.95,36882.32,2412.45
46698.66,105.56,6.52,0,102.52,752.92,451.75,444.71,421.08,157.63,118.77,0.9,0.88,115.32,27025.17,1705.13
63797.12,89.37,3.48,0,89.42,1032.25,637.39,649.68,783.69,446.99,268.97,1,1.12,103.02,8714.44,2348.32
36548.01,89.79,5.41,0,77.29,588.52,512.14,341.04,348.09,164.8,146.11,1.1,0.99,106.69,27404.86,4240.92
26607.03,112.08,5.64,0,112.65,305.36,319.9,142.74,446.53,278.32,66.85,1.3,0.83,101.52,8859.88,1618.51
38967.65,99.11,3.88,0,108.53,402.32,625.37,500.24,367.86,144.4,72.53,0.75,0.88,135.02,16616.61,4812.29
31744.82,104.94,1.61,0,101.84,585.26,436.62,224.67,170.77,262.7,148.69,0.9,1.08,89.63,15329.04,1959.89
40608.16,91.22,7.06,0,82.61,595.43,473.4,433.93,382.95,255.88,86.38,1,0.67,88.91,18552.44,3275.03
36415.82,110.52,2.86,0,110.04,547.9,553.02,482.32,237.24,225.52,169.73,1.1,0.96,87.69,19631.41,1797.31
28722.98,86.21,16.02,1,83.99,366.72,287.47,172.66,209,96.75,175.45,1.3,0.65,103.61,25615.03,5439.11
43914.49,102.4,10.83,0,107.08,458.43,675.89,658.26,437.2,162.11,113.55,0.75,1.05,78.87,30297.7,1446.49
61098.9,86.13,8.01,0,83.59,624.52,854.87,1129.76,426.93,235.62,507.66,0.9,0.78,104.17,18671.24,1074.01
43247.91,70.69,3.67,0,68.17,511.14,406.3,739.59,696.54,92.5,211.89,1,1.03,110.82,5485.62,3361.01
38852.47,80.86,2.05,0,84.87,361.27,558.32,560.71,296.72,364.75,187.87,1.1,0.86,114.78,25432.37,2323.79
28791.97,96.57,2.13,0,102.48,404.76,208.81,129.54,485.63,127.34,120.02,1.3,1.16,101.31,15505.16,3111.98
23744.05,105.62,9.77,0,118.06,319.8,285.45,113.25,295.41,179.66,104.09,0.75,0.68,97.8,24701.69,2355.08
57878.84,76.99,1.22,0,85.52,841.25,782.29,635.18,498.26,302.39,328.84,0.9,0.85,105.67,19770.09,4023.96
47446.78,81.75,7.4,0,79.13,799.67,540.99,465.33,260.84,202.34,186.51,1,0.8,97.12,13249.93,1793.47
31558.16,117.4,12.37,0,128.75,444.42,303.94,275.69,127.01,975.41,243.69,1.1,0.8,103.54,9500.57,694.36
46777.65,90.18,8.05,0,82.73,793.61,553.57,487.79,226.58,284.75,184.74,1.3,0.83,104.15,42283.52,1691.37
53079.75,100.94,5.48,0,104.29,748.7,727.38,749.14,600.68,374.03,180.38,0.75,0.71,93.08,32615.94,4215.56
39548.29,89.18,15.5,1,77.59,537.54,462.72,382.26,251.78,117.25,197.46,0.9,0.75,103.17,21397.19,7744.05
31978.7,91.66,10.38,0,96.57,337.51,349.2,352.42,162.26,146.39,257.47,1,0.76,102.77,21656.99,11323.8
38486.84,96,12.63,0,89.86,564.11,301.33,576.15,436,177.4,164.35,1.1,0.98,121.73,11900.36,2936.91
30146.97,95.13,6.18,0,96.46,407.27,433.65,168.26,136.32,177,188.47,1.3,0.7,106.69,11352.32,2704.02
29024.35,92.83,12.5,0,96.79,395.68,258.67,276.82,224.96,239.56,108.44,0.75,1.15,109.27,10864.51,1046.81
37862.23,89.79,8.28,0,81.23,702.47,534.04,249.63,271.17,91.96,189.57,0.9,0.78,102.29,31219.06,3646.84
40886.54,65.9,5.48,0,72.22,590.01,532.14,341.74,455.61,174.82,209.31,1,0.71,108.17,44454.85,833.42
40584.06,118.88,3.79,0,132.37,665.89,447.62,439.61,292.98,632.47,256.46,1.1,0.71,83.2,22761.68,11963.1
44025.96,117.77,7.58,0,122.82,814.01,409.68,380.79,464.18,163.39,198.7,1.3,0.71,91.98,22255.41,1770.76
40355.72,83.24,11.79,0,76.92,482.3,535.96,450.08,401.57,177.84,199.7,0.75,0.63,104.8,26453.84,7531.88
28610.86,93.1,4.85,0,84.33,400.54,345.88,98.36,352.37,159.38,80.88,0.9,0.97,108.79,15185.15,3835.89
35497.43,112.05,4.09,0,101.33,566.86,414.32,343.57,235.2,157.66,132.98,1,0.87,105.21,10269.02,1549.2
29465.63,107.09,1.91,0,105.4,474.92,285.7,238.82,190.76,274.41,160.24,1.1,1.07,108.13,16347.88,2616.98
53642.44,110.73,13.19,0,111.98,721.45,1229.77,310.72,209.02,356.43,357.34,1.3,0.82,105.88,26922.53,2164.51
23740.43,83.54,7.47,0,87.65,265.36,229.61,223.4,116.14,77.45,26.92,0.75,0.76,118.47,17939.47,4062.25
72229.51,129.43,17.32,1,140.7,1361.29,897.85,1063.27,357.9,238.93,188.04,0.9,1.03,79.49,7820.03,2142.47
29440.27,82.92,18.43,1,81.14,290.92,260.79,321.1,264.3,122.22,170.66,1,1,98.96,22950.72,1725.3
51370.23,104,4.69,0,115.84,699.53,868.12,545.22,366.89,573.98,164.1,1.1,0.79,111.03,19208.34,4166.53
34553.51,96.62,10.14,0,95.68,426.58,434.48,249.09,238.38,325.61,80.08,1.3,0.65,97.9,17288.28,1454.2
34837.57,90.51,2.63,0,81.87,458.07,471.59,468.49,173.24,151.21,76.34,0.75,0.67,86.11,33627.88,3044.82
50191.27,90.77,3.82,0,98.03,708.27,469.37,908.94,253.06,136.17,85.85,0.9,0.83,110.22,14919.1,1465.73
20535.74,84.34,3.25,0,89.95,172.91,260.25,181.46,63.3,93.53,39.01,1,0.92,89.78,8625.15,7091.44
87852.91,115.42,4.06,0,118.85,1323.55,1418.27,753.75,1304.82,503.28,205.2,1.1,0.64,116.67,18456.2,2518.88
34875.86,96.03,14.21,0,101.87,372.42,488.96,464.1,234.37,90.5,168.48,1.3,0.77,104.45,24040.1,2585.24
38262.76,98,2.61,0,112.08,539.39,559.58,369.41,276.54,141.21,149.8,0.75,0.68,90.99,14502.62,1494.55
33393.03,97.42,1.82,0,96.78,390.48,461.49,230.94,259.29,242.36,68.56,0.9,0.99,96.84,33705.43,2609.93
29607.89,90.82,3.29,0,100.43,350.17,371.32,244.96,203.56,168.78,96.3,1,0.7,107.87,14328.1,11591.65
48702.82,82.91,4.1,0,80.93,692.02,634.24,421.7,440.91,356.98,277.73,1.1,1.17,106.76,8501.91,2477.38
50396.82,97.94,12.4,0,111.6,720.18,730.81,529.62,632.84,291.44,108.69,1.3,0.96,93.33,22525.32,783.21
49923.31,73.89,8.93,0,74.38,728.04,596.83,735.75,212.46,186,154.34,0.75,0.78,113.5,5008.34,3119.85
33190.94,80.13,11.4,0,80.22,375.98,266.55,350.16,261.64,237.5,103.23,0.9,0.84,91.66,15715.08,2050.47
32595.07,83.49,20.23,1,89.49,235.84,549.4,275.37,152.67,119.61,64.23,1,1.08,98.52,5976.15,11324.6
33936.41,83.47,6.31,0,89.37,481.17,341.71,285.04,291.02,376.42,65.51,1.1,0.97,103.7,13426.26,1093.42
51147.84,96.23,11.38,0,110.15,676.93,727.31,621.24,604.41,418.44,340.64,1.3,0.75,89.8,12794.19,3017.37
27531.58,115.09,14.27,0,121.89,356.11,456.08,265.66,76.47,152.22,144,0.75,1.03,104.8,31622.97,5102.55
65011.03,79.2,14.42,0,87.57,906.46,1341.64,432.62,311.65,406.26,150.84,0.9,0.84,76.47,8764.41,2458.94
35389.48,100.07,27.44,1,107.82,466.29,215.67,470.44,211.03,108.34,94.87,1,0.82,99.78,76352.63,2236
25247.9,105.83,7.49,0,103.88,194.93,241.43,169.09,353.88,204.8,65.11,1.1,0.69,99.15,6104.6,2350.74
24380.95,84.36,6.3,0,95.23,333.2,149.74,193.93,141.58,159.85,125.93,1.3,0.76,105.52,15986.8,2059.41
39572.29,94.4,7.32,0,89.11,593.31,427.8,408.87,328.58,265.26,151.88,0.75,0.74,108.21,22519.46,2064.27
39100.85,104.87,12.39,0,116.07,710.35,384.32,257.75,381.82,366.54,116.82,0.9,0.87,103.13,7987.88,1153.35
24432.52,92.13,11.8,0,87.48,260.43,170.62,115.03,362.58,107,20.69,1,0.7,95.2,13948.89,939.97
32914.21,92.52,7.62,0,102.06,396.53,267.92,244.18,654.12,97.26,99.77,1.1,0.76,90.8,21025.31,1615.07
73425.87,98.57,8.51,0,99.65,1486.36,682.83,680.84,957.12,175.56,133.89,1.3,0.91,99.82,41030.53,1521.73
32530.96,94.32,11.74,0,96.48,319.28,378.36,516.03,284.14,190.04,153.56,0.75,0.87,96.6,45476.89,4413.56
54027.14,88.87,0.8,0,105.8,950.5,580.9,494.38,345.3,738.17,252.9,0.9,0.68,120.62,22362.31,4590.48
27389.89,93.43,8.64,0,89.68,427.94,327.34,147.74,217.65,135.17,87.55,1,0.98,107.6,28780.74,813.51
48330.98,119.08,2.36,0,132.08,843.73,411.27,394.35,591.87,289.62,289.17,1.1,1.3,99,18773.74,5274.65
33888.03,105.5,17.57,1,101.92,504.02,172.68,360.78,435.82,199.86,35.16,1.3,0.91,101.97,14273.01,1475.99
45074.86,85.13,7.2,0,87,675.76,593.97,399.95,382.99,375.41,165.87,0.75,0.81,96.01,47405.38,1321.18
20415.72,81.82,3.14,0,82.63,234.45,224.46,144,113.06,158.49,109.36,0.9,0.74,111.45,19958.01,2439.79
33072.41,90.98,4.99,0,108.4,385.27,301.33,613.76,261.79,326.61,154.48,1,0.95,97.41,18539.83,8644.31
58528.12,111.42,2.06,0,125.83,1080.51,845.74,490.76,321.55,435.11,302.19,1.1,0.92,96.67,23190.92,961.98
38383.03,98.4,12.98,0,100.97,370.06,452,298.93,719.85,129.05,177.05,1.3,0.72,107.58,10883.59,2616.95
56997.7,87.33,9.58,0,90.04,766.92,858.95,536.52,764.29,354.5,381.79,0.75,0.75,102.67,44026.62,2511.46
