"UserID","ProductsViewed","TimeSpentMinutes","PastPurchases","PagesVisited","LoginFrequency","AbandonedCartCount","DeviceType","PreferredContentCategory","SubscriptionPlan","UserOrigin","FeedbackGiven","PAM_Cluster","KMeans_Cluster","KModes_Cluster"
2991,20,85,456,93,32,0,"Desktop","Electronics","Basic","Referral","No","1","4","2"
2034,67,81,4,194,3,6,"Desktop","Electronics","Basic","Organic","No","1","3","2"
1860,6,22,2,30,4,2,"Mobile","Gaming","Free","Paid_Ad","No","2","1","1"
1707,47,88,4,128,8,5,"Desktop","HomeGoods","Basic","Social_Media","Yes","4","3","2"
1630,6,22,4,13,3,2,"Mobile","HomeGoods","Basic","Organic","No","4","1","4"
1920,46,81,2,177,4,5,"Desktop","Apparel","Free","Referral","No","2","3","1"
3756,22,56,312,122,22,0,"Mobile","HomeGoods","Free","Organic","Yes","4","4","4"
851,16,58,158,85,18,1,"Desktop","Apparel","Free","Organic","Yes","3","2","2"
1736,42,65,613,150,32,0,"Mobile","Books","Basic","Referral","No","1","4","1"
1719,9,16,1,18,4,3,"Tablet","Apparel","Free","Paid_Ad","No","2","1","1"
652,9,13,4,17,3,2,"Tablet","Apparel","Basic","Referral","No","4","1","3"
1696,6,21,2,18,3,1,"Mobile","Books","Premium","Referral","No","4","1","1"
3812,25,60,587,100,22,0,"Mobile","Electronics","Premium","Referral","No","2","4","1"
1626,9,21,4,32,2,2,"Tablet","Books","Basic","Referral","Yes","4","1","2"
1103,29,112,10,84,9,4,"Desktop","Apparel","Basic","Organic","No","1","3","2"
3522,29,63,264,84,24,0,"Tablet","HomeGoods","Free","Referral","No","2","4","1"
2479,3,14,4,20,4,0,"Desktop","Apparel","Premium","Social_Media","No","1","1","3"
743,80,117,21,151,9,5,"Desktop","HomeGoods","Free","Paid_Ad","No","2","3","1"
2007,31,66,64,57,11,1,"Mobile","Apparel","Free","Organic","No","2","2","1"
3124,7,13,1,5,2,0,"Mobile","Electronics","Basic","Paid_Ad","No","4","1","1"
218,23,36,96,63,15,2,"Mobile","Apparel","Free","Paid_Ad","No","2","2","1"
1954,16,50,121,57,25,3,"Mobile","Books","Free","Paid_Ad","No","2","2","1"
310,27,65,187,71,17,3,"Desktop","Electronics","Premium","Social_Media","No","3","2","3"
973,9,17,2,20,3,1,"Mobile","Electronics","Basic","Referral","Yes","4","1","2"
2130,4,8,5,6,3,2,"Mobile","HomeGoods","Free","Paid_Ad","No","2","1","1"
360,7,5,1,33,2,1,"Tablet","Books","Free","Referral","Yes","4","1","1"
828,13,65,20,129,6,5,"Desktop","HomeGoods","Free","Paid_Ad","Yes","2","2","1"
841,6,10,5,27,4,2,"Tablet","HomeGoods","Free","Referral","No","4","1","1"
3346,6,14,0,5,4,0,"Mobile","Apparel","Free","Paid_Ad","No","2","1","1"
3480,7,14,1,7,3,2,"Desktop","Electronics","Premium","Paid_Ad","Yes","3","1","4"
3387,10,12,4,21,2,0,"Desktop","Books","Basic","Paid_Ad","No","1","1","2"
787,47,94,16,170,3,3,"Tablet","Apparel","Free","Referral","No","2","3","1"
2002,49,85,18,180,10,9,"Mobile","HomeGoods","Free","Paid_Ad","No","2","3","1"
3781,62,89,12,216,10,5,"Mobile","Apparel","Free","Referral","No","2","3","1"
3724,11,14,7,20,2,1,"Mobile","Gaming","Basic","Social_Media","No","4","1","4"
3139,32,60,302,57,20,0,"Mobile","Books","Premium","Social_Media","Yes","3","4","3"
1554,29,46,145,54,19,2,"Desktop","Books","Basic","Referral","Yes","1","2","2"
748,45,114,17,133,6,2,"Mobile","HomeGoods","Free","Organic","Yes","4","3","4"
3754,45,70,21,157,10,3,"Mobile","HomeGoods","Premium","Organic","No","1","3","4"
3629,29,49,186,62,18,2,"Mobile","Apparel","Basic","Organic","No","1","2","1"
154,47,97,12,137,8,6,"Tablet","Apparel","Basic","Referral","No","1","3","3"
3025,12,18,3,9,2,1,"Tablet","Electronics","Premium","Organic","No","3","1","3"
2914,25,43,150,53,21,2,"Mobile","HomeGoods","Basic","Referral","No","4","2","1"
765,41,71,247,100,14,0,"Desktop","Gaming","Premium","Referral","Yes","3","2","4"
39,29,56,130,41,15,1,"Desktop","Electronics","Premium","Referral","No","3","2","4"
3782,39,67,12,114,9,2,"Tablet","Electronics","Basic","Social_Media","No","1","2","3"
94,17,60,671,65,28,0,"Mobile","Gaming","Premium","Paid_Ad","No","2","4","4"
2304,26,99,343,76,20,0,"Mobile","Books","Free","Paid_Ad","No","2","4","1"
681,22,78,377,80,37,0,"Mobile","Books","Premium","Organic","No","1","4","1"
854,22,65,792,147,20,0,"Desktop","HomeGoods","Premium","Paid_Ad","Yes","3","4","4"
1817,36,62,355,78,24,0,"Mobile","Books","Premium","Social_Media","No","2","4","1"
369,25,42,169,66,13,2,"Desktop","Electronics","Premium","Paid_Ad","Yes","3","2","2"
1178,14,48,93,90,3,2,"Desktop","Gaming","Free","Organic","Yes","3","2","4"
2139,11,19,4,15,3,1,"Desktop","HomeGoods","Basic","Referral","No","4","1","2"
3202,31,65,395,128,15,0,"Desktop","Electronics","Basic","Organic","Yes","3","4","2"
3736,5,6,4,14,1,1,"Tablet","Books","Basic","Organic","No","1","1","2"
2382,53,152,9,223,9,2,"Mobile","Books","Basic","Organic","Yes","1","3","2"
2267,69,99,9,100,6,5,"Desktop","Electronics","Basic","Referral","Yes","3","3","2"
2700,9,20,2,34,4,0,"Desktop","Books","Free","Organic","No","1","1","1"
633,24,44,110,60,17,1,"Mobile","Gaming","Basic","Organic","Yes","4","2","4"
25,15,83,456,72,13,0,"Mobile","Gaming","Free","Social_Media","Yes","2","4","4"
48,18,28,126,94,7,2,"Mobile","Electronics","Basic","Organic","Yes","3","2","2"
2525,34,61,133,64,21,1,"Desktop","Books","Premium","Organic","No","1","2","2"
602,35,45,541,144,21,1,"Mobile","Electronics","Premium","Organic","Yes","3","4","4"
368,26,111,8,123,9,2,"Mobile","Books","Premium","Paid_Ad","No","2","3","1"
3127,36,58,348,100,25,0,"Mobile","Apparel","Premium","Referral","Yes","4","4","3"
590,28,46,544,173,23,0,"Mobile","HomeGoods","Premium","Referral","Yes","4","4","4"
3715,34,62,148,51,24,0,"Mobile","Books","Basic","Organic","No","1","2","1"
3228,29,56,497,159,31,0,"Mobile","Apparel","Basic","Organic","No","2","4","4"
1091,9,9,2,22,1,0,"Mobile","Apparel","Basic","Paid_Ad","Yes","4","1","4"
2616,22,65,508,71,18,0,"Desktop","Apparel","Free","Organic","No","2","4","1"
2416,74,110,19,136,7,6,"Desktop","Electronics","Premium","Paid_Ad","Yes","3","3","3"
3257,24,31,134,53,8,2,"Mobile","Electronics","Basic","Organic","Yes","3","2","2"
2336,50,152,12,178,5,4,"Desktop","HomeGoods","Basic","Paid_Ad","No","1","3","1"
2035,46,88,9,180,8,6,"Mobile","HomeGoods","Free","Referral","Yes","4","3","1"
3091,7,17,3,25,3,1,"Mobile","Books","Premium","Organic","Yes","3","1","4"
1218,7,14,3,13,3,0,"Tablet","Books","Premium","Organic","Yes","3","1","2"
291,24,51,137,48,18,3,"Tablet","Gaming","Premium","Referral","No","3","2","4"
1078,56,107,9,93,4,11,"Desktop","Gaming","Basic","Social_Media","Yes","1","3","2"
3028,8,10,4,29,2,2,"Desktop","HomeGoods","Free","Paid_Ad","No","2","1","1"
1255,45,125,21,215,9,6,"Desktop","Books","Free","Organic","No","1","3","2"
3965,27,35,134,57,14,4,"Desktop","Books","Basic","Organic","No","1","2","2"
3089,22,45,542,65,10,0,"Desktop","HomeGoods","Premium","Referral","Yes","3","4","3"
3390,31,49,350,109,31,0,"Desktop","Electronics","Free","Organic","No","3","4","2"
3549,54,108,9,204,11,7,"Desktop","Books","Premium","Referral","No","1","3","2"
769,30,50,661,112,26,0,"Mobile","Books","Basic","Paid_Ad","No","2","4","1"
3087,5,23,1,22,4,0,"Mobile","Books","Basic","Organic","No","1","1","1"
1216,10,20,5,15,4,1,"Mobile","HomeGoods","Free","Paid_Ad","No","2","1","1"
3448,41,60,135,75,24,2,"Mobile","HomeGoods","Free","Social_Media","No","2","2","1"
3512,20,143,0,222,3,6,"Mobile","Books","Free","Organic","No","1","3","1"
431,8,8,5,15,2,2,"Desktop","Gaming","Premium","Social_Media","Yes","3","1","3"
2740,6,5,0,30,3,1,"Desktop","HomeGoods","Free","Paid_Ad","Yes","4","1","2"
2153,23,83,616,105,34,1,"Tablet","Books","Basic","Social_Media","No","1","4","1"
2053,6,23,2,24,2,2,"Desktop","HomeGoods","Free","Referral","No","4","1","1"
3296,80,63,19,201,7,6,"Desktop","HomeGoods","Free","Referral","No","1","3","1"
909,9,13,2,12,4,1,"Mobile","Gaming","Premium","Organic","No","1","1","4"
2588,7,9,2,15,3,0,"Tablet","Books","Basic","Referral","Yes","4","1","2"
2429,15,56,133,74,11,2,"Mobile","HomeGoods","Basic","Organic","Yes","4","2","4"
284,84,114,0,119,3,5,"Desktop","Books","Basic","Referral","Yes","1","3","2"
30,89,152,16,175,6,4,"Tablet","Apparel","Basic","Organic","Yes","1","3","3"
2387,37,52,507,82,14,0,"Desktop","Electronics","Premium","Organic","Yes","3","4","4"
2148,33,33,188,119,19,1,"Desktop","Electronics","Premium","Referral","No","3","2","1"
3885,7,13,2,25,2,3,"Mobile","Electronics","Free","Referral","No","2","1","1"
2653,9,21,4,27,4,1,"Mobile","Books","Premium","Organic","No","1","1","1"
3699,33,37,19,151,5,4,"Desktop","Apparel","Free","Referral","No","2","2","1"
1366,26,33,197,77,18,2,"Mobile","Gaming","Basic","Organic","No","1","2","4"
2348,31,22,60,22,20,2,"Mobile","Electronics","Premium","Organic","No","3","2","4"
1987,26,54,34,80,14,5,"Desktop","Gaming","Free","Paid_Ad","Yes","3","2","1"
1114,37,36,98,56,14,4,"Desktop","HomeGoods","Premium","Paid_Ad","Yes","3","2","2"
2286,76,113,5,178,8,9,"Desktop","Electronics","Basic","Paid_Ad","No","1","3","1"
1647,7,8,4,17,4,1,"Desktop","Electronics","Basic","Referral","Yes","4","1","2"
2980,60,157,0,133,13,5,"Desktop","Electronics","Basic","Organic","Yes","3","3","2"
125,34,57,214,47,15,4,"Desktop","Gaming","Basic","Referral","No","1","2","2"
2925,23,57,55,128,18,0,"Desktop","Books","Free","Social_Media","Yes","1","2","2"
3609,7,20,4,17,3,0,"Desktop","Electronics","Premium","Referral","Yes","3","1","3"
3592,32,84,528,158,18,0,"Tablet","HomeGoods","Premium","Organic","No","3","4","3"
3821,8,25,4,13,4,1,"Mobile","HomeGoods","Basic","Organic","Yes","4","1","4"
3689,10,26,3,14,3,0,"Desktop","Books","Basic","Paid_Ad","Yes","1","1","2"
61,19,47,596,71,26,0,"Mobile","Electronics","Basic","Organic","Yes","3","4","4"
2676,35,121,5,151,6,6,"Mobile","HomeGoods","Free","Paid_Ad","No","2","3","1"
2581,40,60,509,121,36,2,"Desktop","HomeGoods","Basic","Organic","Yes","3","4","2"
5,6,12,4,12,3,0,"Tablet","Gaming","Basic","Paid_Ad","Yes","4","1","4"
3524,15,52,124,109,6,1,"Mobile","HomeGoods","Free","Referral","No","2","2","1"
3545,9,14,2,28,2,0,"Desktop","HomeGoods","Free","Organic","No","1","1","2"
3389,34,50,129,90,18,2,"Mobile","HomeGoods","Free","Referral","No","2","2","1"
2088,9,12,0,22,2,2,"Mobile","Apparel","Free","Organic","No","2","1","1"
2595,48,59,21,148,8,3,"Desktop","Apparel","Free","Paid_Ad","No","2","3","1"
3350,15,70,144,86,9,3,"Mobile","Electronics","Premium","Social_Media","No","2","2","4"
3151,11,15,1,27,3,0,"Mobile","Books","Free","Organic","No","1","1","1"
3947,6,16,1,25,1,2,"Mobile","Electronics","Premium","Organic","Yes","3","1","4"
3482,33,54,305,168,21,0,"Mobile","Gaming","Free","Organic","Yes","2","4","4"
2357,71,122,26,107,8,5,"Desktop","Books","Free","Paid_Ad","No","1","3","1"
646,23,60,657,118,35,0,"Desktop","Gaming","Basic","Referral","Yes","4","4","2"
2921,47,42,7,142,5,6,"Desktop","Electronics","Free","Paid_Ad","Yes","3","3","2"
2590,23,50,126,51,15,0,"Mobile","HomeGoods","Free","Referral","No","2","2","1"
746,36,55,690,60,27,1,"Tablet","Gaming","Free","Organic","Yes","3","4","4"
3491,50,47,4,165,8,4,"Mobile","HomeGoods","Basic","Referral","Yes","4","3","2"
966,32,63,291,71,28,0,"Desktop","Electronics","Premium","Referral","Yes","3","4","3"
356,8,24,1,15,4,2,"Mobile","Gaming","Basic","Referral","No","4","1","1"
2641,41,58,73,119,17,3,"Mobile","Apparel","Free","Referral","Yes","2","2","4"
1035,39,73,382,91,45,0,"Mobile","HomeGoods","Free","Referral","No","2","4","1"
3536,14,55,165,82,16,3,"Mobile","HomeGoods","Free","Referral","No","2","2","1"
2021,10,10,1,5,4,1,"Desktop","Books","Premium","Organic","No","1","1","2"
1123,24,61,480,40,22,0,"Mobile","HomeGoods","Basic","Referral","No","4","4","1"
254,27,41,89,78,3,4,"Mobile","Electronics","Basic","Organic","Yes","3","2","2"
3263,26,57,175,68,15,2,"Mobile","HomeGoods","Free","Organic","Yes","4","2","4"
1488,24,34,94,32,24,1,"Mobile","Apparel","Free","Social_Media","No","2","2","1"
764,26,52,139,68,20,1,"Desktop","HomeGoods","Basic","Referral","No","1","2","2"
3852,93,103,13,90,8,5,"Mobile","Electronics","Premium","Organic","Yes","3","3","4"
905,31,77,383,146,15,0,"Tablet","Electronics","Premium","Organic","Yes","3","4","3"
2211,40,38,130,46,16,2,"Desktop","HomeGoods","Premium","Paid_Ad","No","3","2","1"
3768,4,18,4,16,4,2,"Mobile","Apparel","Premium","Paid_Ad","No","2","1","1"
826,71,87,23,149,8,7,"Mobile","Electronics","Basic","Referral","Yes","4","3","2"
2728,49,98,8,145,2,10,"Desktop","Apparel","Premium","Social_Media","No","1","3","3"
159,9,48,142,75,24,1,"Desktop","HomeGoods","Basic","Organic","Yes","3","2","2"
1404,22,41,164,45,22,2,"Desktop","Electronics","Basic","Organic","Yes","3","2","2"
803,42,82,20,258,14,5,"Mobile","Gaming","Basic","Organic","Yes","4","3","4"
1904,12,15,5,15,3,1,"Mobile","Apparel","Free","Paid_Ad","No","2","1","1"
1388,12,16,4,12,5,3,"Mobile","Gaming","Free","Paid_Ad","Yes","2","1","1"
1792,51,106,2,105,4,2,"Mobile","Apparel","Basic","Referral","Yes","4","3","3"
1900,27,66,491,150,18,0,"Mobile","HomeGoods","Basic","Organic","No","1","4","2"
1590,41,41,156,60,22,4,"Desktop","Books","Free","Organic","Yes","3","2","2"
2463,4,12,2,22,4,0,"Desktop","Gaming","Premium","Paid_Ad","Yes","3","1","4"
2215,43,66,427,87,26,0,"Tablet","Apparel","Free","Paid_Ad","No","2","4","1"
3576,11,20,6,15,5,2,"Desktop","Books","Basic","Organic","Yes","1","1","2"
3247,5,10,1,9,3,0,"Mobile","HomeGoods","Basic","Organic","Yes","4","1","2"
2636,35,101,0,160,8,7,"Desktop","Electronics","Premium","Organic","Yes","3","3","2"
1508,23,42,160,57,20,1,"Desktop","Electronics","Basic","Organic","Yes","3","2","2"
999,35,75,438,33,18,1,"Mobile","Gaming","Free","Organic","Yes","2","4","4"
3009,7,12,3,26,2,3,"Desktop","Gaming","Free","Referral","No","1","1","1"
3274,22,48,113,83,19,2,"Mobile","HomeGoods","Free","Organic","No","2","2","1"
3421,45,152,9,168,9,9,"Mobile","Electronics","Premium","Organic","Yes","3","3","4"
2038,7,15,4,26,2,1,"Desktop","Books","Free","Referral","No","1","1","1"
102,26,42,133,63,18,0,"Mobile","HomeGoods","Basic","Paid_Ad","No","2","2","1"
524,32,88,7,110,7,4,"Mobile","Electronics","Premium","Referral","No","3","3","4"
1331,29,73,470,174,39,0,"Desktop","Gaming","Premium","Paid_Ad","No","2","4","4"
3648,47,5,6,96,13,7,"Desktop","Electronics","Premium","Organic","No","3","2","2"
3214,35,72,347,99,24,1,"Mobile","Books","Basic","Paid_Ad","No","2","4","1"
2447,29,43,75,63,10,2,"Mobile","HomeGoods","Premium","Paid_Ad","Yes","4","2","4"
3600,37,78,454,38,37,0,"Tablet","Apparel","Premium","Organic","No","2","4","3"
554,1,13,0,28,1,1,"Mobile","HomeGoods","Free","Paid_Ad","Yes","4","1","1"
569,24,66,279,166,15,0,"Tablet","Books","Basic","Organic","Yes","1","4","2"
1544,24,49,741,137,20,1,"Tablet","Apparel","Basic","Referral","No","2","4","3"
2045,6,18,4,18,2,1,"Desktop","Gaming","Free","Paid_Ad","Yes","3","1","4"
32,5,19,1,23,2,1,"Mobile","Apparel","Premium","Paid_Ad","No","2","1","1"
583,6,15,3,31,4,1,"Desktop","Books","Premium","Referral","No","1","1","1"
2132,28,42,117,77,16,2,"Desktop","Apparel","Premium","Social_Media","No","3","2","3"
1001,32,56,173,67,21,2,"Desktop","Electronics","Premium","Referral","Yes","3","2","4"
3234,37,57,489,101,22,0,"Mobile","HomeGoods","Premium","Social_Media","Yes","4","4","4"
87,8,18,2,24,4,0,"Mobile","HomeGoods","Free","Organic","No","4","1","1"
1716,9,14,0,15,2,2,"Tablet","Electronics","Free","Paid_Ad","No","2","1","1"
888,28,30,127,52,10,1,"Desktop","Electronics","Basic","Paid_Ad","Yes","3","2","2"
2225,7,15,0,22,3,0,"Mobile","Apparel","Free","Social_Media","No","2","1","1"
3173,53,92,16,108,3,5,"Mobile","Electronics","Free","Paid_Ad","Yes","2","3","1"
198,29,46,389,117,39,0,"Desktop","Electronics","Basic","Organic","Yes","3","4","2"
667,4,16,1,24,2,2,"Mobile","HomeGoods","Free","Organic","No","2","1","1"
1202,13,19,1,17,4,0,"Desktop","HomeGoods","Basic","Referral","No","4","1","2"
621,1,5,0,35,1,1,"Desktop","HomeGoods","Premium","Organic","Yes","3","1","4"
2626,42,53,514,98,28,0,"Tablet","Apparel","Premium","Organic","Yes","3","4","3"
3572,26,89,501,100,33,0,"Desktop","Books","Premium","Organic","No","1","4","2"
3970,67,75,6,108,10,7,"Desktop","Gaming","Basic","Organic","No","1","3","2"
3663,18,47,130,65,16,1,"Desktop","Apparel","Premium","Organic","Yes","3","2","4"
3041,42,43,395,98,25,0,"Mobile","Electronics","Basic","Referral","Yes","4","4","4"
501,22,27,159,79,30,2,"Mobile","Books","Basic","Social_Media","No","1","2","1"
2109,6,16,5,23,2,2,"Desktop","Gaming","Premium","Paid_Ad","No","1","1","1"
181,3,23,1,24,1,2,"Mobile","Electronics","Basic","Organic","Yes","4","1","4"
1682,38,63,671,105,12,0,"Mobile","HomeGoods","Free","Organic","No","2","4","1"
700,32,26,116,51,14,2,"Desktop","Electronics","Free","Organic","Yes","3","2","2"
1997,34,51,110,60,14,2,"Tablet","HomeGoods","Premium","Social_Media","Yes","3","2","3"
531,12,17,3,27,3,3,"Tablet","HomeGoods","Basic","Organic","Yes","4","1","2"
879,10,15,2,16,2,1,"Desktop","Books","Basic","Referral","Yes","4","1","2"
398,38,69,19,158,8,6,"Mobile","Books","Basic","Referral","Yes","4","3","2"
1285,25,37,763,76,23,0,"Desktop","Books","Basic","Social_Media","No","1","4","2"
963,32,61,443,73,30,0,"Desktop","Apparel","Basic","Referral","Yes","4","4","2"
2041,23,58,116,63,20,2,"Mobile","HomeGoods","Free","Paid_Ad","No","2","2","1"
323,55,93,5,200,11,3,"Mobile","Apparel","Free","Paid_Ad","Yes","2","3","1"
759,22,87,21,142,10,8,"Mobile","HomeGoods","Free","Referral","Yes","4","3","1"
1855,38,68,636,118,26,0,"Mobile","HomeGoods","Basic","Referral","Yes","4","4","2"
1036,23,40,78,96,24,0,"Tablet","Electronics","Basic","Organic","Yes","3","2","2"
887,20,36,128,107,12,2,"Mobile","Apparel","Premium","Referral","Yes","4","2","3"
2897,22,24,452,74,32,0,"Desktop","Gaming","Free","Organic","Yes","3","4","2"
2628,65,88,4,156,5,3,"Tablet","HomeGoods","Premium","Organic","Yes","3","3","4"
1026,22,47,80,41,13,1,"Mobile","Gaming","Premium","Organic","Yes","3","2","4"
648,38,87,20,211,5,6,"Desktop","Gaming","Free","Referral","Yes","3","3","4"
761,36,68,608,107,20,0,"Mobile","Apparel","Free","Social_Media","No","2","4","1"
2572,37,54,432,76,22,0,"Tablet","Apparel","Free","Social_Media","No","2","4","3"
2779,46,53,1,141,10,5,"Desktop","Apparel","Free","Social_Media","No","2","3","1"
542,37,79,14,201,9,5,"Mobile","Electronics","Premium","Paid_Ad","Yes","3","3","4"
3342,11,14,5,27,4,1,"Desktop","Apparel","Free","Organic","No","1","1","2"
260,9,20,1,10,4,0,"Desktop","Books","Free","Paid_Ad","No","1","1","1"
3771,7,17,3,26,4,3,"Tablet","Books","Basic","Organic","Yes","1","1","2"
2272,30,44,110,87,12,2,"Desktop","HomeGoods","Basic","Organic","No","1","2","2"
1975,12,11,1,14,2,1,"Desktop","Electronics","Free","Organic","Yes","3","1","2"
4000,31,39,106,35,9,2,"Mobile","Books","Basic","Organic","Yes","1","2","2"
1929,24,61,734,95,28,0,"Desktop","Electronics","Premium","Paid_Ad","Yes","3","4","4"
3429,42,80,435,93,27,0,"Desktop","Gaming","Basic","Social_Media","Yes","3","4","2"
2935,12,14,6,5,4,2,"Mobile","Books","Free","Social_Media","Yes","4","1","1"
2606,38,97,6,158,8,5,"Desktop","Apparel","Premium","Paid_Ad","No","2","3","3"
3730,41,75,6,125,8,4,"Desktop","Books","Free","Paid_Ad","No","1","3","1"
796,24,47,120,109,6,2,"Mobile","Apparel","Premium","Organic","No","2","2","4"
428,19,41,126,109,8,3,"Mobile","Books","Premium","Social_Media","No","1","2","1"
1230,35,78,306,50,21,1,"Desktop","HomeGoods","Free","Referral","Yes","4","4","2"
3321,11,16,0,31,2,0,"Mobile","Apparel","Free","Paid_Ad","No","2","1","1"
3375,44,148,14,186,7,3,"Mobile","HomeGoods","Basic","Organic","No","1","3","1"
3499,25,83,356,70,25,0,"Tablet","Books","Free","Organic","Yes","3","4","2"
1722,28,29,85,79,11,1,"Desktop","Apparel","Free","Paid_Ad","No","2","2","1"
548,6,13,0,12,3,2,"Desktop","Electronics","Premium","Organic","No","3","1","4"
1337,29,50,223,98,21,0,"Mobile","Apparel","Free","Referral","No","2","2","1"
2165,26,55,397,83,11,0,"Desktop","Electronics","Premium","Referral","Yes","3","2","2"
3890,16,42,94,80,8,2,"Mobile","Books","Free","Referral","No","2","2","1"
207,27,48,94,62,22,1,"Mobile","Electronics","Basic","Paid_Ad","No","2","2","1"
2680,30,61,175,87,13,1,"Mobile","Apparel","Free","Paid_Ad","No","2","2","1"
2149,38,69,367,77,14,1,"Desktop","Apparel","Basic","Social_Media","No","1","2","2"
1000,61,75,20,186,7,4,"Mobile","Apparel","Basic","Paid_Ad","No","2","3","1"
3587,61,97,17,111,3,3,"Desktop","Electronics","Basic","Organic","Yes","3","3","2"
2468,55,91,30,108,8,5,"Mobile","Apparel","Premium","Social_Media","No","2","3","3"
1574,29,34,89,54,12,2,"Desktop","Electronics","Premium","Organic","No","3","2","4"
1028,37,47,136,93,11,3,"Desktop","Electronics","Premium","Organic","Yes","3","2","2"
2145,56,98,0,144,7,4,"Mobile","Gaming","Premium","Organic","Yes","3","3","4"
881,69,105,11,102,12,6,"Mobile","Gaming","Basic","Organic","Yes","4","3","4"
3533,10,47,650,188,32,0,"Desktop","Apparel","Premium","Social_Media","No","2","4","3"
3318,59,113,20,162,8,6,"Desktop","HomeGoods","Basic","Organic","Yes","1","3","2"
2102,24,48,87,61,17,4,"Tablet","HomeGoods","Free","Paid_Ad","No","2","2","1"
3479,33,21,469,182,8,0,"Desktop","Books","Basic","Organic","No","1","4","2"
136,38,87,413,76,26,0,"Desktop","HomeGoods","Premium","Referral","Yes","3","4","3"
3846,26,54,174,172,25,0,"Mobile","HomeGoods","Premium","Organic","Yes","3","4","4"
2958,11,16,0,7,2,3,"Mobile","Apparel","Free","Social_Media","No","2","1","1"
226,27,52,64,68,20,2,"Mobile","HomeGoods","Free","Paid_Ad","No","2","2","1"
1111,31,135,11,97,8,5,"Mobile","Books","Premium","Social_Media","Yes","3","3","3"
1550,13,10,4,20,2,0,"Mobile","Apparel","Free","Social_Media","No","2","1","1"
2735,5,14,0,20,4,1,"Tablet","Electronics","Basic","Referral","Yes","4","1","2"
1014,49,52,611,84,18,0,"Mobile","Books","Free","Referral","No","2","4","1"
3575,10,10,2,21,3,2,"Mobile","HomeGoods","Free","Social_Media","No","2","1","1"
319,24,48,159,91,18,1,"Desktop","Electronics","Premium","Paid_Ad","Yes","3","2","2"
2550,26,89,17,191,10,7,"Mobile","Books","Basic","Organic","No","1","3","1"
2973,30,44,107,98,15,0,"Tablet","Gaming","Basic","Social_Media","No","1","2","3"
115,27,70,422,6,24,0,"Desktop","Gaming","Free","Paid_Ad","Yes","2","4","4"
2545,27,97,415,90,17,0,"Desktop","Gaming","Basic","Social_Media","Yes","3","4","2"
3990,8,41,159,89,17,2,"Tablet","Electronics","Premium","Referral","No","3","2","3"
3853,36,31,230,66,27,1,"Mobile","Apparel","Basic","Paid_Ad","Yes","2","2","4"
2768,18,48,187,37,18,3,"Mobile","HomeGoods","Free","Paid_Ad","No","2","2","1"
927,21,27,123,62,17,1,"Desktop","Books","Free","Paid_Ad","Yes","3","2","1"
2913,9,9,0,11,2,0,"Desktop","Electronics","Free","Organic","Yes","3","1","2"
100,27,63,573,143,22,0,"Desktop","Apparel","Free","Referral","Yes","2","4","3"
365,34,37,199,55,14,1,"Tablet","Electronics","Basic","Referral","Yes","4","2","3"
2085,32,52,92,97,15,2,"Desktop","Electronics","Premium","Paid_Ad","Yes","3","2","3"
2197,32,50,345,78,18,0,"Mobile","Electronics","Premium","Organic","No","3","4","4"
1306,22,67,175,79,30,0,"Mobile","HomeGoods","Premium","Organic","No","2","4","4"
59,4,12,2,12,3,0,"Mobile","HomeGoods","Premium","Referral","No","4","1","4"
3649,15,38,528,84,27,0,"Mobile","HomeGoods","Basic","Social_Media","Yes","4","4","4"
1304,10,7,6,15,3,1,"Tablet","Books","Basic","Organic","Yes","1","1","2"
2292,10,15,7,23,3,2,"Mobile","HomeGoods","Free","Paid_Ad","No","2","1","1"
3210,32,45,397,82,28,0,"Tablet","Books","Basic","Organic","No","1","4","2"
433,26,70,142,73,15,1,"Mobile","Electronics","Premium","Paid_Ad","Yes","3","2","4"
715,32,47,139,70,12,2,"Desktop","Gaming","Free","Organic","Yes","3","2","2"
536,29,72,432,85,26,1,"Tablet","HomeGoods","Free","Referral","No","2","4","1"
34,10,11,2,20,4,0,"Mobile","Books","Basic","Organic","Yes","4","1","2"
513,8,5,0,23,3,2,"Mobile","HomeGoods","Basic","Paid_Ad","No","4","1","1"
3695,59,68,12,116,8,7,"Desktop","Electronics","Basic","Referral","Yes","3","3","2"
2979,13,10,0,12,2,0,"Desktop","Apparel","Basic","Paid_Ad","No","1","1","2"
1492,42,113,17,175,6,5,"Mobile","HomeGoods","Free","Social_Media","No","2","3","1"
2445,44,124,7,139,5,5,"Mobile","Electronics","Free","Referral","Yes","4","3","4"
2624,21,57,525,106,33,0,"Mobile","HomeGoods","Premium","Social_Media","No","2","4","4"
2072,10,19,2,27,6,3,"Desktop","Apparel","Premium","Referral","No","1","1","3"
148,41,146,31,171,9,1,"Mobile","Gaming","Basic","Social_Media","Yes","4","3","4"
2282,8,15,0,24,3,1,"Mobile","HomeGoods","Free","Paid_Ad","No","2","1","1"
2592,11,14,4,5,3,2,"Desktop","Books","Free","Paid_Ad","Yes","1","1","1"
1595,20,64,121,91,19,1,"Mobile","Electronics","Free","Organic","No","2","2","1"
1799,35,29,452,89,29,1,"Desktop","Apparel","Basic","Organic","Yes","3","4","2"
3742,59,59,2,126,8,7,"Desktop","Books","Premium","Paid_Ad","Yes","3","3","2"
