"UserID","DeviceType","PreferredContentCategory","SubscriptionPlan","UserOrigin","FeedbackGiven"
1436,"Desktop","Electronics","Basic","Organic","No"
2019,"Mobile","Apparel","Premium","Organic","No"
1581,"Tablet","Books","Free","Paid_Ad","No"
1163,"Desktop","HomeGoods","Premium","Social_Media","No"
3866,"Tablet","Apparel","Free","Referral","No"
1338,"Mobile","Apparel","Free","Paid_Ad","No"
1943,"Mobile","Gaming","Premium","Organic","Yes"
3289,"Desktop","HomeGoods","Basic","Paid_Ad","No"
2900,"Mobile","HomeGoods","Basic","Paid_Ad","Yes"
1007,"Mobile","Apparel","Premium","Referral","Yes"
2645,"Desktop","Apparel","Free","Paid_Ad","No"
3406,"Mobile","Electronics","Free","Paid_Ad","No"
2988,"Desktop","Gaming","Basic","Paid_Ad","No"
3403,"Desktop","Gaming","Premium","Referral","Yes"
131,"Desktop","Electronics","Free","Paid_Ad","Yes"
643,"Mobile","Apparel","Free","Organic","No"
2294,"Desktop","Electronics","Free","Referral","No"
2270,"Mobile","Apparel","Premium","Paid_Ad","No"
2749,"Tablet","Gaming","Basic","Organic","Yes"
578,"Tablet","Gaming","Basic","Organic","Yes"
1509,"Mobile","Books","Premium","Organic","Yes"
1698,"Desktop","HomeGoods","Basic","Referral","No"
3482,"Mobile","Gaming","Free","Organic","Yes"
621,"Desktop","HomeGoods","Premium","Organic","Yes"
3844,"Tablet","Gaming","Free","Paid_Ad","Yes"
1656,"Mobile","Electronics","Basic","Social_Media","No"
3998,"Mobile","Electronics","Free","Referral","Yes"
2934,"Desktop","Apparel","Free","Social_Media","Yes"
70,"Desktop","Gaming","Premium","Paid_Ad","No"
2946,"Desktop","Books","Premium","Social_Media","No"
2782,"Mobile","Apparel","Premium","Referral","Yes"
3666,"Desktop","Apparel","Basic","Referral","Yes"
115,"Desktop","Gaming","Free","Paid_Ad","Yes"
1887,"Desktop","Books","Basic","Social_Media","No"
2243,"Tablet","Books","Basic","Organic","Yes"
128,"Desktop","HomeGoods","Premium","Social_Media","No"
3344,"Mobile","Books","Free","Social_Media","Yes"
308,"Mobile","Apparel","Basic","Paid_Ad","No"
2144,"Mobile","HomeGoods","Free","Referral","Yes"
1435,"Desktop","HomeGoods","Premium","Social_Media","Yes"
85,"Mobile","Apparel","Premium","Organic","Yes"
2311,"Tablet","Electronics","Premium","Referral","Yes"
902,"Mobile","Books","Free","Referral","No"
2516,"Desktop","Apparel","Free","Paid_Ad","No"
3541,"Desktop","HomeGoods","Premium","Paid_Ad","No"
1640,"Mobile","HomeGoods","Free","Organic","No"
193,"Mobile","Books","Free","Organic","Yes"
1195,"Mobile","HomeGoods","Free","Paid_Ad","Yes"
2754,"Tablet","Books","Free","Organic","No"
204,"Mobile","Books","Basic","Social_Media","No"
962,"Desktop","Apparel","Free","Referral","Yes"
3919,"Mobile","Apparel","Premium","Social_Media","Yes"
3216,"Desktop","Gaming","Premium","Referral","No"
3356,"Mobile","Electronics","Premium","Organic","Yes"
759,"Mobile","HomeGoods","Free","Referral","Yes"
226,"Mobile","HomeGoods","Free","Paid_Ad","No"
1765,"Tablet","Apparel","Free","Organic","No"
3765,"Desktop","Apparel","Basic","Paid_Ad","No"
2088,"Mobile","Apparel","Free","Organic","No"
2428,"Mobile","Gaming","Premium","Referral","Yes"
2316,"Desktop","HomeGoods","Premium","Referral","No"
3738,"Mobile","Apparel","Free","Paid_Ad","No"
62,"Mobile","Books","Basic","Organic","No"
781,"Tablet","HomeGoods","Free","Organic","No"
1072,"Desktop","Gaming","Basic","Paid_Ad","No"
695,"Mobile","Apparel","Free","Paid_Ad","No"
476,"Desktop","Gaming","Basic","Organic","Yes"
2846,"Mobile","Books","Basic","Organic","No"
3436,"Mobile","HomeGoods","Free","Referral","No"
2732,"Desktop","Electronics","Premium","Organic","No"
1670,"Mobile","HomeGoods","Basic","Referral","Yes"
1371,"Desktop","Apparel","Free","Referral","No"
3728,"Desktop","Books","Basic","Referral","No"
789,"Desktop","Electronics","Basic","Organic","Yes"
1327,"Mobile","Gaming","Free","Paid_Ad","No"
1919,"Mobile","HomeGoods","Free","Referral","No"
2680,"Mobile","Apparel","Free","Paid_Ad","No"
3979,"Mobile","HomeGoods","Basic","Referral","Yes"
2032,"Mobile","Books","Free","Organic","No"
3199,"Desktop","Books","Free","Organic","No"
3620,"Mobile","Books","Basic","Social_Media","No"
2649,"Desktop","HomeGoods","Free","Organic","No"
302,"Desktop","HomeGoods","Free","Paid_Ad","No"
2375,"Tablet","HomeGoods","Free","Referral","Yes"
1648,"Desktop","Apparel","Free","Referral","No"
2269,"Tablet","Books","Free","Paid_Ad","No"
949,"Mobile","Electronics","Free","Organic","Yes"
3415,"Desktop","Electronics","Premium","Referral","No"
299,"Mobile","HomeGoods","Free","Paid_Ad","No"
1286,"Mobile","Apparel","Free","Social_Media","No"
2273,"Mobile","Electronics","Premium","Paid_Ad","No"
828,"Desktop","HomeGoods","Free","Paid_Ad","Yes"
2587,"Mobile","Apparel","Free","Paid_Ad","No"
3348,"Mobile","Books","Basic","Referral","No"
3264,"Desktop","HomeGoods","Free","Social_Media","Yes"
494,"Mobile","HomeGoods","Premium","Organic","No"
2895,"Mobile","Apparel","Free","Referral","No"
1368,"Desktop","Gaming","Free","Organic","Yes"
1167,"Mobile","Apparel","Free","Organic","No"
2385,"Desktop","Electronics","Premium","Organic","No"
252,"Desktop","Books","Premium","Organic","No"
3305,"Mobile","Gaming","Premium","Referral","Yes"
3851,"Mobile","Apparel","Basic","Paid_Ad","Yes"
3509,"Mobile","Electronics","Basic","Organic","No"
2906,"Mobile","Electronics","Free","Organic","Yes"
2122,"Desktop","Books","Basic","Social_Media","No"
1904,"Mobile","Apparel","Free","Paid_Ad","No"
1993,"Desktop","Apparel","Premium","Paid_Ad","Yes"
3301,"Desktop","Gaming","Basic","Organic","No"
404,"Desktop","HomeGoods","Basic","Social_Media","No"
1047,"Mobile","HomeGoods","Basic","Paid_Ad","Yes"
1138,"Desktop","HomeGoods","Free","Organic","No"
2244,"Tablet","Apparel","Free","Organic","No"
2953,"Mobile","Electronics","Basic","Organic","No"
888,"Desktop","Electronics","Basic","Paid_Ad","Yes"
782,"Mobile","Books","Premium","Referral","Yes"
3896,"Desktop","Electronics","Basic","Referral","Yes"
1094,"Mobile","Electronics","Basic","Organic","Yes"
3493,"Mobile","Books","Premium","Organic","Yes"
1244,"Mobile","Apparel","Free","Organic","Yes"
813,"Desktop","Books","Premium","Paid_Ad","No"
2208,"Mobile","Books","Free","Paid_Ad","No"
3789,"Desktop","Books","Basic","Organic","Yes"
3732,"Mobile","Gaming","Basic","Referral","Yes"
708,"Mobile","Electronics","Basic","Paid_Ad","No"
1958,"Mobile","Apparel","Premium","Social_Media","Yes"
595,"Mobile","Apparel","Basic","Paid_Ad","Yes"
2454,"Mobile","HomeGoods","Free","Organic","No"
1189,"Desktop","Electronics","Basic","Organic","No"
3645,"Desktop","Gaming","Basic","Referral","No"
3473,"Desktop","Electronics","Basic","Organic","Yes"
3599,"Desktop","Gaming","Basic","Organic","Yes"
2336,"Desktop","HomeGoods","Basic","Paid_Ad","No"
2755,"Mobile","Gaming","Premium","Paid_Ad","Yes"
1239,"Mobile","Books","Basic","Paid_Ad","Yes"
1598,"Desktop","Electronics","Premium","Referral","No"
2606,"Desktop","Apparel","Premium","Paid_Ad","No"
1039,"Tablet","HomeGoods","Basic","Referral","No"
1173,"Mobile","HomeGoods","Free","Paid_Ad","No"
346,"Desktop","Books","Free","Social_Media","No"
604,"Tablet","Electronics","Premium","Paid_Ad","Yes"
303,"Desktop","Electronics","Premium","Organic","Yes"
2196,"Mobile","Electronics","Free","Referral","Yes"
1825,"Mobile","HomeGoods","Premium","Referral","Yes"
3681,"Mobile","Electronics","Free","Referral","Yes"
2252,"Mobile","Electronics","Basic","Referral","Yes"
2290,"Desktop","Gaming","Premium","Organic","No"
824,"Desktop","HomeGoods","Free","Paid_Ad","No"
3171,"Mobile","Apparel","Free","Paid_Ad","Yes"
2058,"Mobile","HomeGoods","Free","Paid_Ad","No"
1417,"Desktop","HomeGoods","Basic","Organic","No"
2548,"Mobile","Electronics","Free","Paid_Ad","No"
1139,"Mobile","HomeGoods","Free","Paid_Ad","No"
1547,"Mobile","Apparel","Basic","Social_Media","Yes"
169,"Desktop","Gaming","Basic","Organic","No"
753,"Desktop","Electronics","Premium","Referral","No"
1567,"Tablet","HomeGoods","Premium","Referral","Yes"
2105,"Mobile","HomeGoods","Basic","Organic","Yes"
2966,"Mobile","HomeGoods","Premium","Referral","Yes"
3678,"Desktop","HomeGoods","Basic","Organic","Yes"
2860,"Desktop","Books","Basic","Referral","No"
892,"Mobile","Books","Premium","Paid_Ad","No"
1723,"Mobile","Apparel","Free","Paid_Ad","No"
1092,"Desktop","Books","Basic","Organic","Yes"
978,"Mobile","Electronics","Basic","Paid_Ad","Yes"
3530,"Desktop","HomeGoods","Basic","Organic","No"
178,"Desktop","Apparel","Premium","Referral","Yes"
3317,"Tablet","Electronics","Basic","Referral","No"
2452,"Desktop","HomeGoods","Basic","Paid_Ad","Yes"
2440,"Mobile","Electronics","Free","Organic","Yes"
3454,"Mobile","Gaming","Premium","Paid_Ad","Yes"
3361,"Desktop","Apparel","Free","Paid_Ad","No"
1524,"Mobile","Electronics","Basic","Organic","Yes"
1122,"Desktop","Books","Free","Paid_Ad","No"
490,"Mobile","Books","Basic","Paid_Ad","Yes"
2872,"Mobile","Electronics","Free","Referral","No"
2578,"Mobile","Electronics","Basic","Organic","Yes"
3478,"Desktop","Gaming","Basic","Paid_Ad","No"
1803,"Mobile","HomeGoods","Basic","Paid_Ad","No"
2279,"Desktop","Electronics","Basic","Organic","No"
977,"Tablet","Gaming","Free","Organic","No"
1030,"Mobile","Books","Premium","Organic","No"
2393,"Desktop","Books","Premium","Organic","No"
314,"Mobile","Electronics","Premium","Referral","Yes"
1493,"Tablet","Apparel","Free","Paid_Ad","No"
3623,"Desktop","Electronics","Premium","Paid_Ad","Yes"
1198,"Desktop","Electronics","Basic","Paid_Ad","Yes"
623,"Tablet","Electronics","Premium","Referral","Yes"
751,"Mobile","HomeGoods","Free","Organic","No"
3926,"Mobile","Apparel","Premium","Organic","Yes"
2349,"Desktop","Books","Premium","Organic","Yes"
1449,"Mobile","Electronics","Free","Organic","Yes"
3988,"Tablet","Apparel","Free","Organic","Yes"
3555,"Mobile","Books","Premium","Social_Media","Yes"
1465,"Desktop","Gaming","Premium","Organic","No"
1224,"Mobile","Electronics","Premium","Referral","Yes"
1115,"Desktop","Gaming","Premium","Social_Media","Yes"
2033,"Desktop","HomeGoods","Free","Paid_Ad","No"
2486,"Mobile","Apparel","Premium","Social_Media","No"
1200,"Desktop","Apparel","Basic","Paid_Ad","No"
3511,"Tablet","Apparel","Basic","Social_Media","Yes"
3684,"Desktop","Gaming","Premium","Paid_Ad","Yes"
2655,"Mobile","Gaming","Premium","Referral","Yes"
2174,"Desktop","Gaming","Premium","Referral","No"
3781,"Mobile","Apparel","Free","Referral","No"
1210,"Mobile","Gaming","Free","Organic","Yes"
1856,"Desktop","Books","Basic","Paid_Ad","Yes"
3023,"Desktop","HomeGoods","Free","Referral","No"
1102,"Tablet","HomeGoods","Free","Referral","No"
1514,"Desktop","Gaming","Basic","Referral","Yes"
2613,"Mobile","Apparel","Free","Paid_Ad","Yes"
333,"Mobile","Books","Basic","Referral","Yes"
1971,"Mobile","Books","Free","Organic","Yes"
121,"Mobile","Apparel","Free","Organic","No"
2002,"Mobile","HomeGoods","Free","Paid_Ad","No"
3593,"Mobile","Electronics","Premium","Referral","No"
1503,"Mobile","HomeGoods","Free","Organic","Yes"
1440,"Desktop","HomeGoods","Basic","Organic","No"
2094,"Desktop","HomeGoods","Free","Referral","No"
900,"Desktop","Books","Premium","Referral","Yes"
492,"Tablet","Books","Basic","Organic","No"
2052,"Mobile","Books","Free","Paid_Ad","No"
1269,"Desktop","Electronics","Basic","Organic","No"
1954,"Mobile","Books","Free","Paid_Ad","No"
1599,"Mobile","HomeGoods","Free","Referral","No"
2525,"Desktop","Books","Premium","Organic","No"
3104,"Desktop","Books","Basic","Referral","Yes"
2800,"Desktop","Gaming","Premium","Referral","No"
2616,"Desktop","Apparel","Free","Organic","No"
3291,"Mobile","Apparel","Basic","Social_Media","Yes"
362,"Mobile","Books","Free","Social_Media","No"
916,"Mobile","HomeGoods","Premium","Paid_Ad","No"
2764,"Tablet","Electronics","Free","Organic","No"
3590,"Mobile","Gaming","Basic","Paid_Ad","No"
3690,"Desktop","Electronics","Basic","Paid_Ad","Yes"
3490,"Mobile","Gaming","Basic","Referral","Yes"
1492,"Mobile","HomeGoods","Free","Social_Media","No"
3053,"Desktop","Apparel","Free","Paid_Ad","Yes"
1685,"Tablet","Books","Premium","Organic","Yes"
616,"Desktop","Books","Free","Social_Media","No"
3902,"Mobile","Apparel","Premium","Paid_Ad","No"
843,"Desktop","HomeGoods","Basic","Organic","Yes"
2862,"Desktop","Books","Basic","Organic","No"
613,"Mobile","Apparel","Premium","Paid_Ad","No"
32,"Mobile","Apparel","Premium","Paid_Ad","No"
3571,"Mobile","HomeGoods","Premium","Organic","Yes"
150,"Desktop","Electronics","Premium","Paid_Ad","Yes"
1174,"Mobile","Books","Free","Organic","No"
3865,"Desktop","Books","Free","Paid_Ad","No"
1849,"Desktop","Apparel","Basic","Paid_Ad","Yes"
439,"Mobile","HomeGoods","Basic","Referral","Yes"
2741,"Desktop","Gaming","Basic","Paid_Ad","No"
1984,"Desktop","Apparel","Free","Paid_Ad","Yes"
3508,"Mobile","Electronics","Free","Paid_Ad","No"
1787,"Desktop","Electronics","Premium","Organic","Yes"
3229,"Mobile","HomeGoods","Basic","Paid_Ad","Yes"
1420,"Tablet","Books","Basic","Referral","No"
3909,"Desktop","Electronics","Premium","Paid_Ad","Yes"
34,"Mobile","Books","Basic","Organic","Yes"
1412,"Mobile","Books","Free","Organic","No"
1889,"Desktop","Apparel","Premium","Paid_Ad","No"
63,"Tablet","Books","Free","Paid_Ad","Yes"
589,"Mobile","Electronics","Free","Paid_Ad","No"
1914,"Desktop","Electronics","Premium","Organic","Yes"
2221,"Desktop","HomeGoods","Basic","Referral","No"
1141,"Mobile","Apparel","Free","Social_Media","No"
3379,"Mobile","Books","Basic","Organic","Yes"
2797,"Mobile","Gaming","Free","Organic","No"
3173,"Mobile","Electronics","Free","Paid_Ad","Yes"
3943,"Mobile","Electronics","Free","Paid_Ad","Yes"
1643,"Mobile","Gaming","Basic","Referral","No"
1810,"Tablet","Books","Premium","Referral","Yes"
2126,"Mobile","HomeGoods","Premium","Paid_Ad","No"
3657,"Mobile","HomeGoods","Free","Paid_Ad","No"
3175,"Mobile","HomeGoods","Basic","Organic","No"
355,"Mobile","Electronics","Free","Paid_Ad","No"
1259,"Desktop","Books","Free","Referral","No"
3241,"Mobile","HomeGoods","Basic","Organic","Yes"
968,"Mobile","HomeGoods","Free","Paid_Ad","Yes"
783,"Mobile","HomeGoods","Basic","Paid_Ad","No"
1880,"Desktop","Electronics","Basic","Referral","Yes"
773,"Desktop","Electronics","Basic","Paid_Ad","Yes"
2501,"Tablet","Electronics","Basic","Paid_Ad","No"
2806,"Desktop","Apparel","Premium","Referral","No"
3008,"Desktop","Gaming","Basic","Paid_Ad","Yes"
1242,"Mobile","Apparel","Premium","Social_Media","No"
2143,"Desktop","HomeGoods","Basic","Organic","No"
2672,"Mobile","Apparel","Free","Paid_Ad","Yes"
3753,"Desktop","Electronics","Premium","Social_Media","Yes"
1335,"Mobile","Electronics","Basic","Referral","No"
1328,"Mobile","Apparel","Free","Paid_Ad","No"
49,"Tablet","Books","Free","Organic","Yes"
2041,"Mobile","HomeGoods","Free","Paid_Ad","No"
3692,"Desktop","Gaming","Basic","Paid_Ad","Yes"
3603,"Mobile","Electronics","Basic","Paid_Ad","Yes"
734,"Tablet","Electronics","Basic","Paid_Ad","No"
2280,"Desktop","Apparel","Free","Referral","No"
3389,"Mobile","HomeGoods","Free","Referral","No"
3538,"Mobile","Electronics","Free","Paid_Ad","No"
3946,"Mobile","Electronics","Premium","Organic","No"
3818,"Mobile","Electronics","Basic","Social_Media","No"
576,"Desktop","Gaming","Premium","Referral","Yes"
2539,"Mobile","Electronics","Premium","Organic","Yes"
1352,"Tablet","Apparel","Premium","Organic","Yes"
3178,"Desktop","Electronics","Basic","Referral","No"
2406,"Mobile","Electronics","Premium","Social_Media","Yes"
1621,"Mobile","Electronics","Basic","Paid_Ad","No"
2040,"Mobile","Apparel","Basic","Organic","Yes"
2194,"Tablet","Apparel","Basic","Referral","Yes"
3696,"Mobile","Books","Basic","Paid_Ad","Yes"
3446,"Desktop","Apparel","Premium","Referral","Yes"
1985,"Desktop","Electronics","Basic","Organic","Yes"
3332,"Tablet","Books","Premium","Organic","Yes"
2357,"Desktop","Books","Free","Paid_Ad","No"
2778,"Mobile","Apparel","Free","Organic","Yes"
2758,"Desktop","Electronics","Premium","Organic","Yes"
791,"Desktop","Books","Basic","Referral","Yes"
1714,"Desktop","HomeGoods","Basic","Social_Media","Yes"
668,"Mobile","Books","Premium","Organic","Yes"
1393,"Mobile","Gaming","Premium","Organic","Yes"
1833,"Tablet","HomeGoods","Free","Organic","No"
1563,"Tablet","Electronics","Premium","Referral","Yes"
2888,"Tablet","Gaming","Basic","Paid_Ad","No"
368,"Mobile","Books","Premium","Paid_Ad","No"
1043,"Desktop","Electronics","Basic","Paid_Ad","Yes"
340,"Mobile","HomeGoods","Free","Paid_Ad","No"
3157,"Mobile","Electronics","Basic","Organic","Yes"
3756,"Mobile","HomeGoods","Free","Organic","Yes"
2761,"Tablet","Apparel","Free","Paid_Ad","Yes"
3731,"Desktop","HomeGoods","Premium","Paid_Ad","Yes"
799,"Mobile","Apparel","Free","Referral","No"
3270,"Mobile","Electronics","Free","Social_Media","No"
2075,"Desktop","Electronics","Free","Paid_Ad","No"
3838,"Desktop","Electronics","Basic","Referral","No"
1892,"Mobile","Electronics","Premium","Paid_Ad","Yes"
810,"Tablet","Electronics","Free","Paid_Ad","Yes"
3748,"Desktop","HomeGoods","Basic","Paid_Ad","Yes"
140,"Desktop","Apparel","Premium","Paid_Ad","Yes"
119,"Mobile","Electronics","Free","Organic","No"
3034,"Tablet","HomeGoods","Basic","Social_Media","No"
2348,"Mobile","Electronics","Premium","Organic","No"
3240,"Mobile","HomeGoods","Basic","Referral","No"
3643,"Desktop","Electronics","Basic","Organic","Yes"
3368,"Desktop","Apparel","Basic","Referral","No"
324,"Desktop","Gaming","Premium","Organic","Yes"
1522,"Tablet","HomeGoods","Free","Paid_Ad","No"
2078,"Desktop","Gaming","Premium","Paid_Ad","No"
2341,"Desktop","Gaming","Premium","Referral","No"
3497,"Desktop","Apparel","Free","Organic","No"
786,"Mobile","Apparel","Premium","Social_Media","No"
1508,"Desktop","Electronics","Basic","Organic","Yes"
3071,"Mobile","Gaming","Premium","Paid_Ad","Yes"
2401,"Desktop","Books","Basic","Organic","No"
3964,"Mobile","Books","Free","Referral","Yes"
3082,"Desktop","Electronics","Premium","Paid_Ad","Yes"
943,"Mobile","HomeGoods","Premium","Paid_Ad","Yes"
785,"Desktop","Books","Premium","Organic","Yes"
2668,"Mobile","Electronics","Basic","Organic","Yes"
2067,"Desktop","HomeGoods","Free","Organic","No"
1477,"Desktop","Electronics","Premium","Organic","Yes"
3587,"Desktop","Electronics","Basic","Organic","Yes"
2391,"Desktop","Apparel","Basic","Organic","Yes"
1057,"Mobile","HomeGoods","Free","Referral","No"
626,"Mobile","Gaming","Premium","Social_Media","Yes"
658,"Mobile","HomeGoods","Basic","Paid_Ad","No"
508,"Mobile","Apparel","Basic","Organic","Yes"
171,"Desktop","Gaming","Premium","Organic","Yes"
3975,"Mobile","Electronics","Basic","Referral","No"
2060,"Mobile","Electronics","Basic","Referral","Yes"
1255,"Desktop","Books","Free","Organic","No"
706,"Desktop","Electronics","Premium","Referral","No"
1793,"Mobile","Books","Basic","Paid_Ad","No"
2612,"Mobile","HomeGoods","Free","Paid_Ad","No"
1104,"Desktop","Electronics","Basic","Paid_Ad","Yes"
670,"Desktop","Gaming","Premium","Referral","No"
1489,"Desktop","HomeGoods","Free","Organic","Yes"
441,"Mobile","Books","Free","Paid_Ad","Yes"
715,"Desktop","Gaming","Free","Organic","Yes"
406,"Desktop","HomeGoods","Premium","Referral","No"
219,"Desktop","HomeGoods","Basic","Referral","Yes"
988,"Mobile","HomeGoods","Basic","Organic","Yes"
3474,"Desktop","Apparel","Premium","Organic","Yes"
885,"Mobile","HomeGoods","Basic","Referral","Yes"
3944,"Desktop","Apparel","Basic","Paid_Ad","Yes"
1486,"Desktop","Gaming","Free","Organic","No"
100,"Desktop","Apparel","Free","Referral","Yes"
3852,"Mobile","Electronics","Premium","Organic","Yes"
3192,"Mobile","Books","Free","Referral","No"
2989,"Desktop","Apparel","Free","Referral","No"
955,"Tablet","Apparel","Free","Paid_Ad","No"
3480,"Desktop","Electronics","Premium","Paid_Ad","Yes"
2478,"Desktop","Books","Premium","Organic","Yes"
1016,"Mobile","Books","Free","Organic","No"
1178,"Desktop","Gaming","Free","Organic","Yes"
2896,"Mobile","Gaming","Basic","Organic","Yes"
52,"Desktop","Electronics","Premium","Organic","Yes"
3567,"Desktop","Apparel","Basic","Referral","No"
1148,"Tablet","Gaming","Free","Paid_Ad","No"
1593,"Tablet","Books","Basic","Organic","Yes"
3810,"Mobile","Electronics","Basic","Organic","Yes"
267,"Mobile","Apparel","Premium","Organic","No"
3140,"Mobile","Books","Premium","Organic","No"
423,"Mobile","HomeGoods","Premium","Organic","Yes"
602,"Mobile","Electronics","Premium","Organic","Yes"
1190,"Desktop","Electronics","Premium","Organic","Yes"
1529,"Mobile","HomeGoods","Free","Organic","Yes"
1307,"Desktop","Gaming","Premium","Organic","Yes"
2261,"Desktop","Electronics","Premium","Referral","Yes"
382,"Mobile","Books","Premium","Organic","No"
2084,"Mobile","HomeGoods","Basic","Organic","No"
3445,"Mobile","HomeGoods","Free","Paid_Ad","No"
1634,"Tablet","Books","Free","Paid_Ad","No"
3813,"Mobile","Electronics","Premium","Organic","Yes"
3624,"Desktop","HomeGoods","Premium","Social_Media","Yes"
27,"Desktop","Gaming","Basic","Social_Media","Yes"
3639,"Mobile","Apparel","Free","Social_Media","No"
2152,"Tablet","Apparel","Free","Paid_Ad","No"
2789,"Mobile","Books","Premium","Organic","No"
584,"Mobile","Gaming","Free","Social_Media","Yes"
707,"Desktop","Gaming","Basic","Referral","Yes"
1078,"Desktop","Gaming","Basic","Social_Media","Yes"
2663,"Desktop","Books","Free","Organic","Yes"
866,"Mobile","Books","Premium","Referral","No"
1708,"Desktop","Gaming","Premium","Referral","No"
1382,"Desktop","Books","Free","Organic","No"
3536,"Mobile","HomeGoods","Free","Referral","No"
1405,"Mobile","Books","Free","Paid_Ad","No"
714,"Desktop","Apparel","Premium","Organic","Yes"
1696,"Mobile","Books","Premium","Referral","No"
674,"Tablet","HomeGoods","Free","Social_Media","Yes"
60,"Mobile","Books","Free","Paid_Ad","No"
2377,"Mobile","Gaming","Basic","Paid_Ad","Yes"
1387,"Desktop","Apparel","Basic","Organic","No"
398,"Mobile","Books","Basic","Referral","Yes"
3020,"Desktop","Electronics","Premium","Organic","No"
2641,"Mobile","Apparel","Free","Referral","Yes"
3350,"Mobile","Electronics","Premium","Social_Media","No"
3906,"Tablet","HomeGoods","Free","Paid_Ad","No"
890,"Mobile","HomeGoods","Free","Social_Media","No"
1422,"Tablet","Apparel","Free","Referral","Yes"
65,"Mobile","Electronics","Free","Organic","No"
3137,"Mobile","Apparel","Premium","Referral","No"
2335,"Desktop","Apparel","Free","Referral","No"
1915,"Mobile","Apparel","Premium","Referral","No"
231,"Desktop","Gaming","Basic","Organic","Yes"
2837,"Tablet","Electronics","Premium","Organic","Yes"
572,"Mobile","HomeGoods","Basic","Referral","No"
3170,"Mobile","Apparel","Free","Referral","Yes"
644,"Desktop","Apparel","Free","Social_Media","No"
1098,"Mobile","Apparel","Basic","Paid_Ad","Yes"
1932,"Desktop","Gaming","Basic","Organic","Yes"
654,"Desktop","Electronics","Basic","Organic","Yes"
3464,"Mobile","HomeGoods","Basic","Organic","Yes"
3397,"Tablet","Electronics","Basic","Referral","No"
1159,"Mobile","Gaming","Basic","Referral","No"
214,"Desktop","Electronics","Premium","Organic","Yes"
2838,"Mobile","Electronics","Basic","Organic","No"
3343,"Tablet","Books","Free","Social_Media","Yes"
3559,"Mobile","Apparel","Free","Organic","Yes"
712,"Mobile","Apparel","Free","Social_Media","Yes"
2114,"Desktop","Electronics","Free","Paid_Ad","No"
3505,"Desktop","Apparel","Basic","Referral","No"
78,"Desktop","Books","Basic","Referral","No"
138,"Desktop","Electronics","Premium","Organic","No"
471,"Mobile","Electronics","Basic","Organic","No"
3364,"Desktop","Electronics","Free","Paid_Ad","Yes"
188,"Desktop","HomeGoods","Premium","Paid_Ad","No"
1742,"Mobile","Books","Premium","Referral","Yes"
1037,"Mobile","Gaming","Free","Organic","Yes"
2692,"Mobile","HomeGoods","Free","Paid_Ad","No"
197,"Mobile","Gaming","Premium","Referral","Yes"
69,"Mobile","Electronics","Premium","Referral","Yes"
1609,"Mobile","Books","Basic","Organic","No"
855,"Desktop","Electronics","Free","Paid_Ad","Yes"
2736,"Mobile","Apparel","Premium","Social_Media","Yes"
2963,"Mobile","Electronics","Premium","Social_Media","Yes"
1276,"Mobile","Apparel","Free","Referral","Yes"
3101,"Desktop","Books","Premium","Organic","No"
493,"Desktop","Apparel","Premium","Social_Media","Yes"
452,"Desktop","Books","Free","Paid_Ad","No"
2856,"Mobile","Books","Free","Referral","No"
825,"Mobile","Electronics","Premium","Paid_Ad","Yes"
1995,"Tablet","Apparel","Basic","Organic","No"
1785,"Mobile","HomeGoods","Free","Social_Media","Yes"
263,"Desktop","Electronics","Premium","Referral","No"
462,"Mobile","Gaming","Free","Referral","Yes"
1390,"Desktop","Books","Premium","Organic","Yes"
3183,"Mobile","Apparel","Free","Referral","No"
2346,"Mobile","Apparel","Basic","Referral","No"
1132,"Desktop","Gaming","Free","Organic","Yes"
2198,"Mobile","HomeGoods","Basic","Paid_Ad","No"
1898,"Desktop","Books","Premium","Organic","No"
1448,"Mobile","Electronics","Premium","Paid_Ad","No"
1629,"Desktop","Electronics","Basic","Referral","No"
1175,"Desktop","Electronics","Premium","Organic","Yes"
1116,"Desktop","Gaming","Premium","Referral","Yes"
1441,"Mobile","Books","Free","Organic","No"
2874,"Mobile","Books","Free","Paid_Ad","No"
2471,"Mobile","Electronics","Basic","Social_Media","No"
2065,"Tablet","Gaming","Basic","Paid_Ad","Yes"
2439,"Tablet","Apparel","Free","Referral","No"
496,"Desktop","Books","Free","Organic","No"
2453,"Desktop","HomeGoods","Basic","Organic","Yes"
1103,"Desktop","Apparel","Basic","Organic","No"
2531,"Tablet","Books","Free","Social_Media","No"
663,"Mobile","Gaming","Basic","Organic","Yes"
3949,"Desktop","Electronics","Premium","Organic","Yes"
2380,"Mobile","Gaming","Basic","Referral","Yes"
3304,"Mobile","HomeGoods","Premium","Organic","Yes"
1588,"Mobile","Apparel","Basic","Paid_Ad","No"
3562,"Mobile","Gaming","Premium","Referral","No"
334,"Tablet","Electronics","Basic","Paid_Ad","No"
2262,"Desktop","Gaming","Premium","Social_Media","Yes"
605,"Mobile","Apparel","Free","Paid_Ad","No"
1841,"Tablet","Books","Premium","Social_Media","No"
2436,"Mobile","Gaming","Free","Organic","No"
2576,"Mobile","HomeGoods","Premium","Referral","Yes"
2300,"Mobile","Gaming","Free","Paid_Ad","No"
1220,"Mobile","Gaming","Free","Organic","No"
2831,"Mobile","Electronics","Premium","Paid_Ad","Yes"
